ID,GPA,SAT,Status
243780,3.6,1500.0,0.5
243780,4.0,1590.0,1
243780,4.0,1330.0,1
243780,3.8,1340.0,0
243780,4.0,1440.0,1
243780,3.9,1190.0,1
243780,3.78,1560.0,0.5
243780,3.91,1560.0,1
243780,4.0,1510.0,1
243780,3.32,1390.0,1
243780,3.9,1540.0,1
243780,3.5,1380.0,0
243780,3.64,1430.0,1
243780,3.4,1400.0,1
243780,3.6,1390.0,1
243780,4.0,1310.0,1
243780,4.0,1460.0,1
243780,3.9614,1460.0,1
243780,4.0,1540.0,1
110404,3.82,1540.0,1
110404,3.83,1500.0,0
110404,3.43,1300.0,0
110404,3.5,1220.0,0
110404,3.87,1470.0,0
110404,4.0,1530.0,0
110404,3.78,1490.0,0
110404,3.86,1530.0,0.5
110404,3.8,1430.0,0
110404,3.6,1330.0,1
110404,4.0,1540.0,0
110404,4.0,1440.0,0
110404,4.0,1540.0,0
110404,4.0,1510.0,0
110404,4.0,1430.0,0
110404,4.0,1570.0,0
110404,3.96,1550.0,0
110404,3.76,1250.0,0
110404,4.0,1580.0,0
110404,3.95,1540.0,0
110404,3.98,1530.0,0
110404,3.5,1530.0,0.5
110404,4.0,1570.0,0
110404,4.0,1400.0,0
110404,3.97,1530.0,0
110404,3.82,1530.0,0
110404,4.0,1550.0,1
110404,3.8,1540.0,0
110404,3.7,1410.0,0
110404,4.0,1460.0,1
110404,4.0,1590.0,0.5
110404,3.972,1560.0,1
110404,3.8,1400.0,1
110404,3.93,1550.0,0
110404,3.8,1330.0,0
110404,4.0,1560.0,0
110404,3.99,1500.0,1
110404,3.71,1510.0,0
110404,3.87,1410.0,0
110404,4.0,1540.0,1
110404,4.0,1580.0,1
215062,3.82,1530.0,0
215062,4.0,1590.0,1
215062,4.0,1420.0,0
215062,4.0,1200.0,0.5
215062,3.9,1350.0,0
215062,4.0,1480.0,1
215062,4.0,1560.0,0
215062,3.92,1500.0,0
215062,3.9,1550.0,0
215062,3.7,1550.0,0
215062,4.0,1240.0,1
215062,3.9,1430.0,0
215062,3.9,1540.0,0
215062,3.7,1450.0,0
215062,4.0,1450.0,0
215062,4.0,1470.0,0
215062,4.0,1540.0,1
215062,3.98,1440.0,0
215062,3.85,1480.0,0
215062,4.0,1500.0,0
215062,4.0,1430.0,1
215062,4.0,1540.0,0
215062,4.0,1380.0,1
215062,3.88888889,1540.0,0
215062,3.91,1590.0,0
215062,4.0,1550.0,1
215062,4.0,1500.0,0.5
215062,4.0,1600.0,0.5
215062,3.96,1590.0,0
215062,3.95,1270.0,0.5
215062,4.0,1360.0,0.5
215062,4.0,1560.0,1
215062,3.98,1530.0,0
215062,3.84,1450.0,0
215062,3.8,1390.0,0
215062,3.9,1470.0,0
215062,3.85,1490.0,0
215062,4.0,1380.0,0
215062,4.0,1540.0,1
215062,4.0,1520.0,0
215062,3.7,1350.0,0
215062,3.9,1460.0,0
215062,3.97,1590.0,0
215062,3.98,1520.0,0
215062,3.8,1500.0,0
215062,4.0,1450.0,0
215062,4.0,1570.0,0.5
215062,4.0,1560.0,1
215062,4.0,1540.0,1
215062,3.5,1540.0,0
215062,4.0,1470.0,0
215062,4.0,1460.0,0
215062,4.0,1570.0,1
215062,4.0,1430.0,0.5
215062,3.81,1510.0,0
215062,3.9,1440.0,1
215062,3.92,1450.0,0
215062,3.8,1430.0,0
215062,3.9,1480.0,1
215062,3.8,1500.0,0
215062,4.0,1540.0,0
215062,3.76,1440.0,0
215062,3.8,1540.0,0
215062,3.57,1430.0,0
215062,4.0,1550.0,0
215062,3.8,1403.0,0
215062,4.0,1520.0,0
215062,4.0,1550.0,0
215062,3.99,1460.0,0
215062,3.88,1580.0,0
215062,3.8,1380.0,0
215062,3.47,1440.0,0
215062,3.56,1310.0,0
215062,4.0,1520.0,0
215062,4.0,1380.0,1
215062,3.6,1450.0,0
215062,3.8,1570.0,0
215062,4.0,1560.0,0
215062,4.0,1400.0,0
215062,4.0,1590.0,0
215062,3.2,1250.0,0.5
215062,3.98,1530.0,0
215062,3.9,1500.0,0
215062,4.0,1550.0,0
215062,4.0,1580.0,0
215062,3.9,1540.0,0
215062,3.95,1560.0,0
215062,3.85,1500.0,0
215062,3.9,1540.0,1
215062,4.0,1300.0,0
215062,4.0,1460.0,0.5
215062,3.78,1560.0,0
215062,4.0,1510.0,0
215062,3.9,1560.0,0
215062,3.71,1550.0,0
215062,3.72,1530.0,0
215062,3.64,1380.0,0
215062,3.98,1580.0,1
215062,4.0,1500.0,0
215062,4.0,1450.0,0
135726,4.0,1170.0,0.5
135726,4.0,1350.0,0
135726,3.7,1370.0,1
135726,4.0,1550.0,1
135726,3.9,1525.0,1
135726,3.3,990.0,1
135726,3.9,1430.0,1
135726,3.5,1460.0,1
135726,3.67,1440.0,1
135726,4.0,1400.0,1
135726,3.94,1500.0,1
135726,3.9,1500.0,1
135726,3.92,1510.0,0.5
135726,3.8,1460.0,1
135726,3.81,1460.0,1
135726,3.95,1460.0,1
135726,4.0,1550.0,1
135726,3.8,1350.0,1
135726,4.0,1300.0,1
135726,3.67,1240.0,1
135726,3.93,1380.0,0.5
135726,3.83,1540.0,1
135726,4.0,1420.0,1
135726,3.75,1080.0,0.5
135726,3.84,1450.0,1
135726,4.0,1500.0,0.5
135726,3.9,1430.0,1
135726,3.66,1330.0,1
135726,3.8,1390.0,1
135726,3.7,1230.0,1
135726,4.0,1410.0,1
135726,4.0,1510.0,1
135726,3.8,1350.0,0.5
135726,3.98,1500.0,1
135726,3.58,1460.0,0.5
135726,3.98,1500.0,1
135726,3.6,1460.0,0.5
135726,3.9,1570.0,1
135726,3.5,1370.0,1
135726,3.97,1480.0,1
135726,4.0,1430.0,1
135726,3.9,1380.0,1
135726,3.9,1340.0,0.5
135726,4.0,1460.0,1
135726,3.6,1300.0,0.5
135726,3.7,1430.0,1
135726,3.86,1100.0,1
135726,3.9,1430.0,1
135726,3.9,1430.0,1
135726,3.93,1300.0,1
135726,3.7,1020.0,1
135726,3.97,1340.0,1
135726,3.96,1490.0,1
135726,3.56,1310.0,0.5
135726,3.8,1100.0,1
135726,4.0,1360.0,1
135726,4.0,1500.0,1
135726,4.0,1570.0,1
135726,3.77,1460.0,1
135726,3.92,1540.0,1
135726,3.58,1420.0,1
135726,3.85,1410.0,0.5
135726,3.9,1280.0,0
135726,4.0,1430.0,0.5
135726,3.8,1460.0,1
135726,3.9,1510.0,1
135726,4.0,1340.0,1
135726,3.7,1380.0,0.5
135726,3.71,1460.0,1
135726,4.0,1200.0,1
135726,4.0,1600.0,1
135726,3.39,1460.0,0.5
135726,3.8,1480.0,1
135726,3.45,1410.0,1
135726,3.1,1320.0,0
135726,3.9,1310.0,1
135726,3.67,1270.0,1
135726,4.0,1440.0,1
135726,3.7,1080.0,1
135726,3.8,1390.0,0.5
135726,4.0,1390.0,1
135726,4.0,1310.0,1
135726,3.9,1250.0,1
135726,3.94,1190.0,1
135726,3.75,1430.0,1
135726,4.0,1410.0,1
135726,3.8,1500.0,1
135726,3.5,1390.0,0.5
135726,4.0,1460.0,1
135726,3.64,1370.0,1
135726,3.32,1390.0,1
135726,3.9,1520.0,1
135726,3.6,1410.0,1
135726,3.66,1540.0,0.5
135726,4.0,1540.0,0.5
135726,4.0,1290.0,1
135726,4.0,1500.0,1
135726,3.79,1520.0,1
135726,4.0,1450.0,1
135726,3.9,1370.0,1
135726,3.8,1480.0,0.5
135726,3.7,1400.0,1
135726,4.0,1440.0,1
135726,4.0,1460.0,1
135726,4.0,1460.0,1
135726,3.53,1460.0,1
135726,3.5,1280.0,1
135726,4.0,1340.0,0.5
135726,3.81,1380.0,1
135726,3.9,1390.0,0.5
135726,3.98,1400.0,1
135726,3.8,1210.0,0
135726,3.9,1470.0,1
135726,4.0,1450.0,1
135726,4.0,1430.0,1
135726,3.96,1120.0,0
135726,3.8,1340.0,1
135726,3.9,1520.0,1
135726,4.0,1550.0,1
135726,3.8,1410.0,1
135726,3.98,1470.0,1
135726,3.99,1460.0,1
135726,3.0,1180.0,0
135726,3.75,1540.0,1
135726,4.0,1500.0,1
135726,3.65,1520.0,1
135726,3.94,1220.0,0.5
135726,4.0,1340.0,1
135726,3.9,1480.0,1
135726,3.9,1460.0,1
135726,3.9,1180.0,0.5
135726,3.98,1430.0,1
135726,3.95,1430.0,1
135726,4.0,1490.0,1
495767,4.0,1560.0,1
495767,4.0,1510.0,1
495767,3.8,1350.0,1
495767,3.7,1370.0,1
495767,3.6,1180.0,1
495767,4.0,1280.0,1
495767,4.0,1390.0,0.5
495767,4.0,1300.0,1
495767,4.0,1140.0,1
495767,4.0,1210.0,1
495767,3.75,1340.0,1
495767,4.0,1520.0,1
495767,3.5,1220.0,1
495767,3.07,1430.0,1
495767,3.67,1340.0,1
495767,2.7,1060.0,1
495767,3.55,1270.0,0
495767,3.6,1230.0,1
495767,3.5,860.0,1
495767,3.85,1430.0,1
495767,3.9,1280.0,1
495767,4.0,1220.0,1
495767,3.4,1440.0,1
495767,4.0,1400.0,1
495767,4.0,1450.0,1
495767,3.75,1380.0,1
495767,3.7,1100.0,1
495767,3.8,1250.0,0
495767,3.963,1500.0,1
495767,3.5,1330.0,1
495767,3.9,1370.0,1
495767,4.0,1270.0,1
495767,3.96,1120.0,1
495767,4.0,1580.0,1
495767,3.47,1520.0,1
495767,3.8,1240.0,1
495767,4.0,1500.0,1
495767,3.8,1110.0,1
495767,3.5,1540.0,1
495767,4.0,1280.0,1
495767,4.0,1180.0,1
495767,3.9,1220.0,1
495767,4.0,1350.0,1
495767,4.0,1550.0,1
495767,4.0,1390.0,1
495767,4.0,1490.0,1
495767,3.75,1400.0,1
495767,3.9,1460.0,1
495767,3.8,1450.0,1
495767,3.7,1440.0,0.5
495767,3.9,1400.0,1
495767,3.7,1240.0,1
495767,3.7,1150.0,0.5
495767,3.99,1510.0,1
495767,3.9,1400.0,1
495767,3.63,1320.0,1
495767,3.92,1160.0,1
495767,4.0,1300.0,1
495767,3.9,1470.0,1
495767,3.75,1470.0,1
495767,3.4,1270.0,0.5
495767,3.9,1300.0,1
495767,3.5,1540.0,1
495767,3.7,1260.0,1
495767,4.0,1430.0,1
495767,3.8,1290.0,1
495767,4.0,1420.0,1
495767,4.0,1480.0,1
495767,3.95,1370.0,1
495767,3.6,1260.0,0
495767,3.3,1270.0,1
495767,3.71,1400.0,1
495767,3.88,1460.0,1
495767,4.0,1460.0,1
495767,3.95,1460.0,1
495767,3.9,1100.0,1
495767,3.82,1390.0,1
495767,4.0,1440.0,1
495767,4.0,1460.0,1
495767,3.6,1300.0,1
495767,4.0,1450.0,1
495767,3.9,1010.0,1
495767,3.7,1510.0,1
495767,3.9,1280.0,1
495767,3.71,1460.0,1
495767,3.9,1390.0,1
495767,4.0,1600.0,1
495767,3.2,1370.0,0.5
495767,3.79,1250.0,1
495767,4.0,1490.0,1
495767,3.89,1350.0,1
495767,2.8,1500.0,1
495767,3.9,1540.0,1
495767,3.2,1260.0,1
495767,3.2,1300.0,1
495767,3.88,1380.0,1
495767,3.7,1440.0,1
495767,4.0,1370.0,1
495767,3.9,1360.0,1
495767,4.0,1240.0,1
495767,4.0,1220.0,1
495767,3.8,1490.0,1
495767,4.0,1450.0,1
495767,3.88,1500.0,1
495767,3.9,1310.0,1
495767,4.0,1330.0,1
495767,3.78,1040.0,1
495767,4.0,1540.0,1
495767,3.8,1300.0,1
495767,3.74,1120.0,1
495767,3.6,1390.0,1
495767,3.7,1400.0,0
495767,3.8,1050.0,1
495767,3.7,1370.0,1
495767,4.0,1480.0,1
495767,4.0,1450.0,1
495767,3.71,1500.0,1
495767,3.4,1180.0,1
495767,4.0,1490.0,1
495767,3.7,1430.0,1
495767,3.84,1430.0,1
495767,3.66,1330.0,1
495767,3.5,1380.0,1
495767,3.9,1370.0,1
495767,3.8,1460.0,1
495767,4.0,1290.0,1
495767,4.0,1330.0,1
495767,3.59,1280.0,1
495767,3.7,1440.0,1
495767,3.8,1180.0,0.5
495767,4.0,1500.0,1
495767,3.9,1510.0,1
495767,3.5,1400.0,1
495767,4.0,1450.0,0
495767,3.84,1500.0,1
495767,3.7,1340.0,1
495767,3.725,1430.0,1
495767,3.8,1520.0,1
495767,4.0,1500.0,1
495767,3.6,1370.0,1
495767,3.6,1500.0,1
495767,4.0,1470.0,1
495767,3.5,1290.0,0
495767,3.5,1180.0,0
495767,4.0,1500.0,1
495767,3.68,1400.0,1
495767,2.9,1240.0,0
495767,3.8,1370.0,1
495767,3.77,1470.0,1
495767,3.7,1280.0,1
495767,3.6,1490.0,1
495767,4.0,1230.0,1
495767,4.0,1330.0,1
495767,4.0,1490.0,1
495767,3.9,1390.0,1
495767,4.0,1600.0,1
495767,3.2,1060.0,1
495767,4.0,1080.0,1
495767,3.9,1490.0,1
495767,3.88,1230.0,1
495767,4.0,1300.0,1
495767,3.9,1400.0,1
495767,3.8,1300.0,1
495767,3.69,1400.0,1
495767,3.9,1400.0,0.5
495767,3.65,1360.0,1
495767,3.6,1200.0,1
495767,3.7,1510.0,1
495767,3.65,1400.0,1
495767,3.95,1180.0,1
495767,3.9,1500.0,1
495767,4.0,1420.0,1
495767,3.8,1340.0,1
495767,4.0,1520.0,1
495767,3.7,1350.0,1
495767,4.0,1480.0,1
495767,3.8,1130.0,1
495767,3.9,1230.0,1
495767,3.8,1380.0,1
495767,3.0,1300.0,1
495767,3.4,1240.0,1
495767,4.0,1360.0,1
495767,3.84,1430.0,1
495767,3.8,1430.0,1
495767,3.7,1500.0,1
495767,4.0,1260.0,1
495767,3.73,1460.0,1
495767,3.9,1280.0,1
495767,3.7,1300.0,1
495767,3.7,1480.0,1
495767,4.0,1110.0,1
495767,3.97,1420.0,1
495767,3.6,1100.0,1
495767,3.5,1140.0,0
495767,3.9,1100.0,1
495767,3.3,1400.0,1
495767,3.77,1350.0,1
495767,3.2,1200.0,1
495767,3.0,1110.0,1
495767,3.9,1210.0,1
495767,3.6,1390.0,1
495767,4.0,1460.0,1
495767,3.8,1460.0,1
495767,3.7,1390.0,1
495767,3.77,1450.0,1
495767,3.84,1270.0,1
495767,4.0,1490.0,1
495767,3.7,1520.0,1
495767,3.65,1460.0,1
495767,4.0,1490.0,1
495767,4.0,1160.0,1
495767,3.8,1540.0,1
495767,3.9,1340.0,1
495767,4.0,1430.0,1
495767,3.83,1430.0,1
495767,3.75,1100.0,1
495767,3.7,1430.0,1
495767,3.9,1430.0,1
495767,4.0,1390.0,1
495767,3.5,1180.0,1
168421,4.0,1540.0,1
168421,3.88,1100.0,1
168421,3.91,1550.0,1
168421,3.5,1180.0,0.5
168421,4.0,1370.0,1
168421,4.0,1160.0,1
168421,3.98,1470.0,1
168421,3.9,1590.0,1
168421,3.92,1160.0,0
168421,4.0,1280.0,0.5
168421,4.0,1590.0,1
168421,3.9,1380.0,1
168421,3.52,1500.0,1
168421,3.7,1450.0,1
168421,3.95,1430.0,1
168421,3.6,1340.0,0.5
168421,3.8,1440.0,1
168421,4.0,1470.0,1
168421,4.0,1430.0,1
168421,4.0,1500.0,1
168421,3.43,1360.0,0
168421,4.0,1400.0,1
168421,3.94,1430.0,1
168421,4.0,1260.0,1
168421,4.0,1260.0,1
168421,3.8,1300.0,1
168421,3.5,1290.0,1
168421,3.7,1450.0,1
168421,3.5,1450.0,0.5
168421,3.9,1330.0,1
168421,3.77,1470.0,1
168421,3.8,1400.0,1
168421,3.6,1400.0,1
168421,3.67,1430.0,1
168421,4.0,1350.0,1
168421,3.9,1410.0,1
168421,4.0,1480.0,1
168421,3.4,1430.0,1
168421,4.0,1430.0,1
168421,3.98,1410.0,1
168421,4.0,1430.0,1
168421,2.5,1250.0,1
168421,3.54,1320.0,0.5
168421,3.89,1500.0,1
168421,3.67,1540.0,1
168421,4.0,1460.0,1
168421,3.56,1520.0,1
168421,3.7,1400.0,1
168421,4.0,1510.0,1
168421,3.9,1370.0,1
168421,4.0,1300.0,1
168421,4.0,1400.0,1
168421,3.93,1590.0,1
168421,4.0,1510.0,1
168421,4.0,1480.0,1
168421,4.0,1490.0,1
168421,4.0,1400.0,1
168421,4.0,1570.0,1
168421,3.8,1540.0,1
168421,3.7,1510.0,1
168421,4.0,1250.0,1
168421,4.0,1270.0,1
168421,4.0,1370.0,1
168421,3.9,1400.0,1
168421,3.8,1440.0,1
168421,4.0,1440.0,1
168421,3.55,1340.0,0.5
168421,3.52,1350.0,1
168421,3.9,1370.0,1
168421,3.75,1400.0,1
168421,3.7,1490.0,0.5
168421,3.8,1570.0,1
204796,4.0,1200.0,1
204796,3.75,1300.0,1
204796,3.6,1400.0,1
204796,3.86,1300.0,0.5
204796,3.5,1060.0,0
204796,3.75,1240.0,1
204796,4.0,1360.0,1
204796,3.9,1220.0,1
204796,3.9,1500.0,1
204796,4.0,1340.0,1
204796,3.9,1560.0,1
204796,4.0,1380.0,1
204796,3.45,1460.0,1
204796,3.9,1240.0,1
204796,3.78,1550.0,1
204796,3.9614,1460.0,1
204796,3.9,1280.0,1
204796,4.0,790.0,1
204796,3.9,1500.0,1
204796,3.8,1530.0,1
204796,4.0,1440.0,1
204796,4.0,1340.0,1
204796,4.0,1230.0,1
204796,4.0,1330.0,1
204796,4.0,1500.0,1
204796,3.7,1440.0,1
204796,4.0,1080.0,1
204796,3.7,1410.0,1
204796,3.9,1460.0,1
204796,3.8,1140.0,1
204796,3.3,1200.0,1
204796,3.8,1530.0,1
204796,3.7,1510.0,1
204796,3.8,1340.0,1
204796,3.8,1290.0,1
204796,4.0,1210.0,1
204796,2.8,1100.0,1
204796,3.7,1490.0,1
204796,3.83,1400.0,1
204796,3.96,1270.0,1
204796,4.0,1540.0,1
204796,3.85,1430.0,1
204796,3.4,1370.0,0
204796,3.8,1440.0,1
204796,3.8,1240.0,1
204796,3.79,1430.0,1
204796,3.95,1280.0,1
204796,3.7,1480.0,1
204796,3.94,1440.0,1
204796,4.0,1340.0,1
204796,3.8,1430.0,1
204796,3.5,1340.0,1
204796,3.67,1340.0,0
204796,3.5,1350.0,1
204796,3.8,1430.0,1
204796,4.0,1550.0,1
204796,3.9,1370.0,1
204796,3.5,1380.0,1
204796,4.0,1320.0,1
204796,4.0,1240.0,1
204796,3.8,1370.0,1
204796,4.0,1370.0,1
204796,3.91,1400.0,1
204796,3.8,1370.0,1
204796,3.91,1560.0,1
204796,3.86,1450.0,1
204796,3.9,1470.0,1
204796,3.9,1430.0,1
204796,3.75,1470.0,1
204796,3.54,1180.0,1
204796,3.9,1430.0,1
204796,3.75,1370.0,1
204796,3.7,1540.0,1
204796,4.0,1400.0,1
204796,4.0,1500.0,1
204796,3.7,1380.0,1
204796,3.8,1250.0,1
204796,4.0,1390.0,0.5
204796,4.0,1540.0,1
204796,3.8,1590.0,1
204796,4.0,1500.0,1
204796,3.9,1520.0,1
204796,4.0,1210.0,1
204796,3.85,1440.0,1
204796,3.87,1430.0,1
204796,3.75,1360.0,1
204796,3.2,1320.0,1
204796,4.0,1280.0,1
204796,3.96,1370.0,1
204796,4.0,1540.0,1
204796,3.7,1400.0,1
204796,2.8,1350.0,1
204796,4.0,1510.0,1
204796,3.97,1540.0,1
204796,4.0,1400.0,1
204796,3.9,1460.0,1
204796,3.9,1370.0,1
204796,3.86,1420.0,1
204796,3.8,1510.0,1
204796,3.7,1330.0,1
204796,3.89,1410.0,1
204796,3.6,1430.0,1
204796,3.5,1440.0,1
204796,3.8,1220.0,1
204796,3.9,1430.0,1
204796,3.536,1430.0,1
204796,4.0,1500.0,1
204796,3.9,1310.0,1
204796,3.95,1420.0,1
204796,3.8,930.0,0.5
204796,4.0,1600.0,1
204796,4.0,1380.0,1
204796,3.2,1370.0,0
204796,4.0,1400.0,1
204796,4.0,1460.0,1
204796,3.6,1300.0,0.5
204796,3.76,1370.0,1
204796,2.93,1040.0,0
204796,3.6,1250.0,1
204796,3.2,1260.0,0
204796,3.17,1270.0,1
204796,4.0,1460.0,1
204796,4.0,1500.0,1
204796,4.0,1440.0,1
204796,4.0,1460.0,1
204796,3.8,1400.0,1
204796,3.9,1370.0,0
204796,3.9,1220.0,1
204796,3.93,1300.0,1
204796,4.0,1360.0,1
204796,3.7,1260.0,0
204796,3.71,1400.0,1
204796,3.63,1460.0,1
204796,3.9,1280.0,1
204796,3.71,1500.0,1
204796,3.97,1490.0,1
204796,3.55,1390.0,1
204796,3.8,1400.0,1
204796,4.0,1570.0,1
204796,3.6,1340.0,1
204796,4.0,1130.0,1
204796,3.8,1460.0,1
204796,3.7,1340.0,1
204796,4.0,1350.0,1
204796,3.93,1460.0,1
204796,4.0,1490.0,1
204796,3.15,1360.0,0
204796,3.94,1460.0,1
204796,3.97,1480.0,1
204796,3.9,1550.0,1
204796,3.75,1540.0,1
204796,4.0,1510.0,1
204796,4.0,1530.0,1
204796,3.95,1500.0,1
204796,3.9,1310.0,1
204796,3.9,1540.0,1
204796,4.0,1520.0,1
204796,3.8,1360.0,1
204796,3.7,1110.0,1
204796,3.95,1540.0,1
204796,4.0,1370.0,1
204796,3.95,1480.0,0
204796,4.0,1360.0,1
204796,3.75,1340.0,1
204796,4.0,1450.0,1
204796,3.9,1550.0,1
204796,3.8,1460.0,1
204796,3.52,1180.0,1
204796,3.87,1280.0,1
204796,4.0,1400.0,1
204796,4.0,1340.0,1
204796,3.8,1350.0,1
204796,3.9,1560.0,1
204796,4.0,1460.0,1
204796,3.9,1370.0,1
204796,3.9,1460.0,1
204796,4.0,1470.0,1
204796,3.9,1370.0,1
204796,3.71,1460.0,1
204796,3.58,1460.0,1
204796,4.0,1340.0,1
204796,3.8,1370.0,1
204796,3.97,1500.0,1
204796,2.95,1000.0,1
204796,3.95,1400.0,1
204796,3.94,1210.0,1
204796,3.78,1450.0,1
204796,3.9,1112.0,0.5
204796,3.98,1550.0,1
204796,3.5,1300.0,1
204796,3.97,1360.0,1
204796,3.784,1370.0,1
204796,3.7,1440.0,1
204796,3.1,1250.0,0
204796,3.96,1310.0,1
204796,3.84,1500.0,1
204796,3.9,1490.0,1
204796,3.8,1290.0,1
204796,3.55,1240.0,1
204796,3.6,1410.0,0.5
204796,3.58,1450.0,1
204796,3.44,1260.0,0.5
204796,3.98,1480.0,1
204796,3.59,1280.0,1
204796,3.78,1410.0,1
204796,3.6,1370.0,1
204796,4.0,1460.0,1
204796,3.5,1290.0,0.5
204796,4.0,1500.0,1
204796,3.0,1310.0,0
204796,4.0,1380.0,1
204796,3.68,1520.0,1
204796,4.0,1570.0,1
204796,3.6,1380.0,1
204796,4.0,1290.0,1
204796,3.79,1310.0,1
204796,3.7,1410.0,0.5
204796,3.8,1390.0,1
204796,3.7,1380.0,1
204796,3.6,1490.0,1
204796,3.75,1080.0,0
204796,3.68,1400.0,1
204796,2.9,1240.0,0
204796,3.6,1540.0,1
204796,3.8,1370.0,1
204796,3.8,1230.0,1
204796,3.7,1330.0,1
204796,4.0,1520.0,1
204796,3.8,1490.0,1
204796,3.96,1440.0,1
204796,3.96,1460.0,1
204796,3.88,1230.0,1
204796,4.0,1540.0,1
204796,3.7,1430.0,1
204796,3.9,1300.0,1
204796,4.0,1430.0,1
204796,3.9,1470.0,1
204796,4.0,1440.0,1
204796,3.6,1370.0,1
204796,4.0,1540.0,1
204796,4.0,1380.0,1
204796,3.9,1280.0,1
204796,3.96,1370.0,1
204796,3.8,1430.0,1
204796,3.0,1110.0,1
204796,3.87,1520.0,1
204796,3.77,1350.0,1
204796,3.75,1250.0,1
204796,3.9,1460.0,1
204796,3.7,1430.0,1
204796,3.85,1340.0,1
204796,4.0,990.0,1
204796,3.9,1540.0,1
204796,4.0,1460.0,1
204796,4.0,1490.0,1
204796,3.85,1240.0,1
204796,3.7,1180.0,0
204796,3.38,1270.0,1
204796,3.7,1540.0,1
204796,3.8,1520.0,1
204796,3.9,1550.0,1
204796,3.7,1550.0,1
204796,3.95,1540.0,1
204796,3.9,1390.0,1
204796,3.86,1380.0,1
204796,4.0,1480.0,1
204796,3.7,1480.0,1
204796,4.0,1340.0,1
204796,3.7,1430.0,1
204796,4.0,1380.0,1
204796,4.0,1540.0,1
204796,3.9,1140.0,1
204796,3.8,1460.0,1
204796,3.97,1480.0,1
204796,4.0,1540.0,1
204796,3.6,1100.0,1
204796,3.8,1600.0,1
204796,4.0,1350.0,1
204796,3.92,1480.0,1
204796,3.96,1300.0,1
204796,3.7,1460.0,0.5
204796,3.7,1390.0,1
204796,3.8,1500.0,1
204796,4.0,1500.0,1
204796,3.86,1530.0,1
204796,3.6,1420.0,0
204796,3.68,1370.0,1
204796,3.5,1230.0,1
204796,3.5,1190.0,1
204796,3.92,1450.0,1
204796,4.0,1340.0,1
204796,4.0,1160.0,0.5
204796,4.0,1500.0,1
122931,3.77,1560.0,1
122931,3.65,1300.0,1
122931,3.91,1390.0,1
122931,3.3,1540.0,1
122931,3.78,1310.0,1
122931,3.95,1350.0,1
122931,3.97,1370.0,0.5
122931,3.85,1350.0,1
122931,4.0,1360.0,1
122931,3.7,1240.0,1
122931,3.74,1275.0,1
122931,3.65,1500.0,1
122931,3.6,1380.0,0.5
122931,3.9,1300.0,1
122931,3.877,1460.0,1
122931,3.5,1450.0,1
122931,3.67,1370.0,1
122931,3.8,1540.0,1
122931,4.0,1590.0,1
122931,3.77,1470.0,1
122931,3.8,1470.0,1
122931,3.6,1540.0,0.5
122931,3.6,1400.0,1
122931,4.0,1430.0,1
122931,3.56,1540.0,1
122931,4.0,1370.0,1
122931,3.85,1400.0,1
122931,3.89,1470.0,1
122931,3.8,1520.0,1
122931,3.98,1400.0,1
122931,3.96,1460.0,1
122931,3.45,1480.0,1
122931,3.9,1200.0,0
122931,3.82,1570.0,1
122931,3.6,1380.0,1
122931,3.9,1445.0,1
122931,3.0,1180.0,1
122931,3.7,1390.0,1
122931,3.95,1520.0,1
122931,3.9,1380.0,1
122931,4.0,1420.0,1
122931,4.0,1580.0,1
122931,3.4,1340.0,1
122931,3.9,1340.0,1
122931,3.75,1570.0,1
122931,3.88,1430.0,1
122931,3.83,1430.0,0
122931,3.94,1460.0,1
122931,3.6,1210.0,0.5
122931,3.67,1410.0,1
122931,4.0,1370.0,1
122931,3.74,1370.0,1
122931,3.97,1430.0,1
122931,3.95,1500.0,0.5
122931,3.8,1460.0,1
122931,3.88,1480.0,1
122931,4.0,1490.0,1
122931,3.8,1400.0,1
122931,3.8,1400.0,1
122931,4.0,1500.0,1
122931,4.0,1280.0,1
122931,3.9,1390.0,1
122931,3.89,1310.0,1
122931,3.7,1350.0,1
122931,4.0,1440.0,1
122931,3.95,1350.0,1
122931,3.95,1430.0,1
122931,3.8,1470.0,1
122931,3.96,1500.0,1
122931,3.94,1550.0,1
122931,3.8,1370.0,1
122931,4.0,1500.0,1
122931,3.9,1350.0,1
122931,4.0,1560.0,1
122931,3.86,1500.0,1
122931,3.92,1490.0,1
122931,3.7,1430.0,1
122931,3.73,1460.0,0.5
122931,4.0,1400.0,1
122931,4.0,1470.0,1
122931,4.0,1550.0,1
122931,3.99,1380.0,1
122931,3.8,1340.0,1
122931,4.0,1430.0,1
122931,4.0,1400.0,1
122931,3.3,1420.0,1
122931,3.95,1540.0,1
122931,3.63,1440.0,0.5
122931,3.7,1370.0,1
122931,3.8,1300.0,0.5
122931,3.85,1430.0,1
122931,4.0,1440.0,1
122931,3.7,1430.0,1
122931,3.6,1420.0,0.5
122931,3.4,1270.0,0.5
122931,3.9,1500.0,1
122931,3.78,1370.0,1
122931,4.0,1420.0,1
122931,3.85,1520.0,1
122931,4.0,1430.0,1
122931,3.86,1590.0,1
122931,3.9,1430.0,1
122931,3.9,1430.0,1
122931,3.95,1400.0,1
122931,3.6,1330.0,1
122931,3.8,1230.0,0.5
122931,4.0,1370.0,1
122931,3.9,1330.0,1
122931,4.0,1350.0,0
